Sector,Industry,KPI Name,Specification ID,Scope,Specification,Cluster,ESG Category
Basic Materials,Commodity Chemicals,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Basic Materials,Commodity Chemicals,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Basic Materials,Commodity Chemicals,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Basic Materials,Commodity Chemicals,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Basic Materials,Commodity Chemicals,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Basic Materials,Commodity Chemicals,Emissions to Air,E03-04,III,TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2,0,Environmental
Basic Materials,Commodity Chemicals,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2E03-15 III Emissions of Nitrogen to water in '000 metric tonnes/year,0,Environmental
Basic Materials,Commodity Chemicals,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Basic Materials,Commodity Chemicals,Waste Scope IV,E07-01,III,TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 1E07-02 III TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 2,2,Governance
Basic Materials,Commodity Chemicals,Production Shortfall,E23-01,III,Production shortfall caused by material supply constraints in percent (gapbetween actual production output and theoretical production output as optimalsupply),2,Governance
Basic Materials,Commodity Chemicals,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Basic Materials,Commodity Chemicals,Health & Safety,S05-04,III,Spending on product safety per unit produced corporateAspects of Products,1,Social
Basic Materials,Commodity Chemicals,Customer Retention,V05-01,III,Percentage of new customers in reported period in relation to total customers,2,Governance
Basic Materials,Commodity Chemicals,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Basic Materials,Specialty Chemicals,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Basic Materials,Specialty Chemicals,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Basic Materials,Specialty Chemicals,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Basic Materials,Specialty Chemicals,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Basic Materials,Specialty Chemicals,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Basic Materials,Specialty Chemicals,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Basic Materials,Specialty Chemicals,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Basic Materials,Specialty Chemicals,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Basic Materials,Specialty Chemicals,Corruption,V02-01,I,Percentage of revenues in regions with Transparency International corruptionindex below 6.0,2,Governance
Basic Materials,Specialty Chemicals,Revenues from new,V03-02,I,Percentage of new products or modified products introduced lessproducts than 12 months ago,2,Governance
Basic Materials,Specialty Chemicals,Innovation,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Basic Materials,Specialty Chemicals,Innovation,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Basic Materials,Specialty Chemicals,Emissions to Air,E03-01,II,"Total CO²,NOx, SOx, VOC emissions in million tonnes",0,Environmental
Basic Materials,Specialty Chemicals,Emissions to Water,E03-14,II,Emissions of organic substances to water in '000 metric tonnes/yearE03-16 II Emissions of heavy metal to water in '000 metric tonnes/yearE03-17 II Emissions of Sulfur Oxides to water in '000 metric tonnes/yearE03-18 II Emissions of Dust to water in '000 metric tonnes/year,0,Environmental
Basic Materials,Specialty Chemicals,Waste Scope I,E04-01,II,Total waste in tonnes,2,Governance
Basic Materials,Specialty Chemicals,Waste Scope II,E05-01,II,Percentage of total waste which is recycled,2,Governance
Basic Materials,Specialty Chemicals,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Basic Materials,Specialty Chemicals,Contributions to,G01-01,II,Contributions to political parties as a percentage of total revenuespolitical parties,2,Governance
Basic Materials,Specialty Chemicals,Fatalities & Injuries,S04-03,II,Total number of fatalities in relation to FTEsS04-04 II Total number of injuries in relation to FTEs,1,Social
Basic Materials,Specialty Chemicals,Health & Safety,S05-01,II,Total spending on product safety corporateAspects of Products,1,Social
Basic Materials,Specialty Chemicals,Certification of,S07-04,II,"Percentage of total facilities certificated according to ISO 9001, SA 8000 orFacilities OHSAS18001 standards",1,Social
Basic Materials,Specialty Chemicals,Maintenance & safety,S09-02,II,"Total spendings in monetary terms i.e. currency on maintenance and safety ofproduction sites, plants ect.",1,Social
Basic Materials,Specialty Chemicals,Restructuring-related,S11-01,II,"Total cost of relocation in monetary terms i.e. currency incl. Indemnity, pay-off,relocation of jobs outplacement, hiring, training, consulting",2,Governance
Basic Materials,Specialty Chemicals,Customer Satisfaction,V06-01,II,Percentage of total customers surveyed comprising satisfied customers,2,Governance
Basic Materials,Specialty Chemicals,Environmental CapEx,V12-02,II,CapEx allocation to investments on ESG relevant aspects of business as definedby the company (refered to Introduction 1.8.1. KPIs & Definitions),0,Environmental
Basic Materials,Specialty Chemicals,Utilisation,V13-01,II,Capacity utilisation as a percentage of total available facilities,2,Governance
Basic Materials,Specialty Chemicals,Supply Chain,V28-01,II,Total number of suppliersV28-02 II Percentage of sourcing from 3 biggest external suppliersV28-03 II Turnover of suppliers in percent,1,Social
Basic Materials,Specialty Chemicals,Emissions to Air,E03-04,III,TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 1E03-05 III TOP 2 components of emissions to air by environmental importance (according toTRI; PRTR; and EPER) Rank 2,0,Environmental
Basic Materials,Specialty Chemicals,Emissions to Water,E03-09,III,TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 1E03-10 III TOP 2 components of emissions to water by environmental importance (accordingto TRI; PRTR; and EPER) Rank 2E03-15 III Emissions of Nitrogen to water in '000 metric tonnes/year,0,Environmental
Basic Materials,Specialty Chemicals,Waste Scope III,E06-01,III,Hazardous waste total in tonnes total,2,Governance
Basic Materials,Specialty Chemicals,Waste Scope IV,E07-01,III,TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 1E07-02 III TOP 2 components of waste incl. emissions to soil by environmental importance(according to TRI; PRTR; and EPER) Rank 2,2,Governance
Basic Materials,Specialty Chemicals,Water Consumption,E28-02,III,Water (in m³) used per amount (e.g. in tonnes) of product manufacturedE28-03 III Groundwater consumption in m³E28-04 III Waste effluent water in cubic meters,0,Environmental
Basic Materials,Specialty Chemicals,Demographic Change,S16-01,III,"Key Performance Narrative (Please answer the questions in max. 500 words) Inmany societies, demographic change can have several adverse effects oncompanies' business continuity. E.g. aging of a population may result in an agingworkforce while a continuously low birth rate may aggravate the problem throughshortage of young employees to replace those employees retiring. What are theefffects of demographic change on your company and how do you seek to offsetpotentially adverse effects?",2,Governance
Basic Materials,Specialty Chemicals,Customer Retention,V05-01,III,"Percentage of new customers in reported period in relation to total customersV05-03 III Share of market by product, product line, segment, region or total",2,Governance
Basic Materials,Specialty Chemicals,Supply Chain,V28-04,III,Key Performance Narrative (Please answer the questions in max. 500 words)How do you ensure that your suppliers adhere to a standard of ESG compliancesimilar to that of your company?V28-05 III Key Performance Narrative (Please answer the questions in max. 500 words)When assessing the performance of your procurement and purchasing functions:Do you incentivise your procurement management for the selection of ESGperforming suppliers even if you might have to carry a premium over lessexpensive suppliers?,1,Social
Basic Materials,Forestry,Energy Efficiency,E01-01,I,"Energy consumption, total",0,Environmental
Basic Materials,Forestry,GHG Emissions,E02-01,I,"GHG emissions, total (scope I,II)",0,Environmental
Basic Materials,Forestry,Staff turnover,S01-01,I,Percentage of FTE leaving p.a./total FTE,2,Governance
Basic Materials,Forestry,Training & qualification,S02-02,I,Average expenses on training per FTE p.a,2,Governance
Basic Materials,Forestry,Maturity of workforce,S03-01,I,"Age structure/distribution (number of FTEs per age group, 10-year intervals)",2,Governance
Basic Materials,Forestry,Remuneration,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Basic Materials,Forestry,Remuneration,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Basic Materials,Forestry,Litigation risks,V01-01,I,"Expenses and fines on filings, law suits related to anti-competitivebehavior, anti-trust and monopoly practices",2,Governance
Basic Materials,Forestry,Corruption,S08-02,I,"Total amount of bonuses, incentives and stock options paid out in â‚¬,$",2,Governance
Basic Materials,Forestry,Corruption,S08-03,I,"Total number of FTEs who receive 90 % of total amount of bonuses, incentivesand stock options",2,Governance
Basic Materials,Forestry,Emission Rights,E11-01,II,Total number of EUA(European Union Allowance Unit) on hand at end of reportedperiodE11-02 II Total income (expenditure) on emission rights traded (emission rights bought) asa percentage of revenue,0,Environmental
Basic Materials,Forestry,Remediation,E12-01,II,"Expenditure for remediation, reclamation and decommissioning total in monetaryterms i.e. currencyE12-03 II Environmental spending for R&D, site rehabilitation and environmental monitoringtotal in monetary terms i.e. currency",2,Governance
Basic Materials,Forestry,Water Consumption,E28-01,II,Water consumption in m³,0,Environmental
Basic Materials,Forestry,"Sustainable, Organic &",E31-04,II,"Percentage of total forestry product output in revenues €, $ with products fromFair Trade Products recognised forest certification schemes (FSC, Programme for the Endorsement ofForest Certification Schemes PEFC, Canadian Standard Association CSA,Sustainable Forestry Initiative SFI, Malaysian Timber Certification Council)",0,Environmental
